"Time","Value","Replicate","Model"
131,0.0343844879794725,1,"AR2_M3"
132,-1.11649839214999,1,"AR2_M3"
133,-0.625719825480921,1,"AR2_M3"
134,-0.277960935990417,1,"AR2_M3"
135,0.714260091711836,1,"AR2_M3"
136,0.236876492766021,1,"AR2_M3"
137,0.686914802517025,1,"AR2_M3"
138,-0.576329964898572,1,"AR2_M3"
139,0.93010367693816,1,"AR2_M3"
140,0.188126607614054,1,"AR2_M3"
141,-0.0874814173238397,1,"AR2_M3"
142,-1.27359618167791,1,"AR2_M3"
143,0.928086409909415,1,"AR2_M3"
144,-0.0169102303207649,1,"AR2_M3"
145,-0.0654175849763426,1,"AR2_M3"
146,-0.10575963701861,1,"AR2_M3"
147,-1.30608940721657,1,"AR2_M3"
148,-0.745141320332096,1,"AR2_M3"
149,0.619108796512277,1,"AR2_M3"
150,1.35785388352465,1,"AR2_M3"
151,-0.288619689750614,1,"AR2_M3"
152,0.776635137863714,1,"AR2_M3"
153,0.138287233727355,1,"AR2_M3"
154,0.197278983357397,1,"AR2_M3"
155,0.345864991032551,1,"AR2_M3"
156,-1.08091497617445,1,"AR2_M3"
157,-0.645589135538605,1,"AR2_M3"
158,1.40979326287867,1,"AR2_M3"
159,0.196002457931117,1,"AR2_M3"
160,-0.766800593013666,1,"AR2_M3"
161,0.359085455060368,1,"AR2_M3"
162,0.906511098037133,1,"AR2_M3"
163,-1.62803621425186,1,"AR2_M3"
164,-1.10715886497965,1,"AR2_M3"
165,0.805357510473167,1,"AR2_M3"
166,1.77317138189214,1,"AR2_M3"
167,-0.320976631589848,1,"AR2_M3"
168,-3.10154849473468,1,"AR2_M3"
169,2.34003035894274,1,"AR2_M3"
170,2.24488342874795,1,"AR2_M3"
171,0.322233598095285,1,"AR2_M3"
172,-1.84069997159876,1,"AR2_M3"
173,-0.588715519472816,1,"AR2_M3"
174,1.33637727364889,1,"AR2_M3"
175,0.914580277318539,1,"AR2_M3"
176,-1.44185608363347,1,"AR2_M3"
177,0.387725838002449,1,"AR2_M3"
178,0.865999830589095,1,"AR2_M3"
179,-1.30161742804686,1,"AR2_M3"
180,-0.748368810387064,1,"AR2_M3"
181,0.694369612533872,1,"AR2_M3"
182,0.413531718509619,1,"AR2_M3"
183,-1.51886356608073,1,"AR2_M3"
184,-1.35266324111378,1,"AR2_M3"
185,1.22081234357813,1,"AR2_M3"
186,2.14781678094418,1,"AR2_M3"
187,-1.93453422163228,1,"AR2_M3"
188,-2.16332106339576,1,"AR2_M3"
189,0.170433036442498,1,"AR2_M3"
190,1.69404950033746,1,"AR2_M3"
191,-0.268837386537315,1,"AR2_M3"
192,-1.23156270170243,1,"AR2_M3"
193,1.13737893800038,1,"AR2_M3"
194,1.32714756488299,1,"AR2_M3"
195,0.0955076702497865,1,"AR2_M3"
196,-0.71360117955829,1,"AR2_M3"
197,-0.491464652655083,1,"AR2_M3"
198,1.88637596442763,1,"AR2_M3"
199,-0.296975814412001,1,"AR2_M3"
200,-2.51841859067661,1,"AR2_M3"
201,0.0401141246610744,1,"AR2_M3"
202,2.67434663814811,1,"AR2_M3"
203,0.0544320525030616,1,"AR2_M3"
204,-0.541913794314942,1,"AR2_M3"
205,-0.961626524246731,1,"AR2_M3"
206,0.654635679538117,1,"AR2_M3"
207,1.36921559851022,1,"AR2_M3"
208,0.199049843017615,1,"AR2_M3"
209,-2.33424847659098,1,"AR2_M3"
210,-0.496538617829436,1,"AR2_M3"
211,2.70923305082713,1,"AR2_M3"
212,0.321368505363384,1,"AR2_M3"
213,-2.11129352750884,1,"AR2_M3"
214,1.88464171797402,1,"AR2_M3"
215,1.07182769947945,1,"AR2_M3"
216,-1.13681588367223,1,"AR2_M3"
217,-0.974293106755199,1,"AR2_M3"
218,2.12956276317163,1,"AR2_M3"
219,0.542662243195076,1,"AR2_M3"
220,-0.723668493558179,1,"AR2_M3"
221,-0.911757969498433,1,"AR2_M3"
222,-1.2367477193659,1,"AR2_M3"
223,-1.84338704838199,1,"AR2_M3"
224,1.05621339699814,1,"AR2_M3"
225,1.22121686045109,1,"AR2_M3"
226,0.572573504407927,1,"AR2_M3"
227,-2.32866425414283,1,"AR2_M3"
228,-1.46771238189459,1,"AR2_M3"
229,2.64248861823748,1,"AR2_M3"
230,1.58394447052908,1,"AR2_M3"
231,-3.84427353256506,1,"AR2_M3"
232,-0.368512304975387,1,"AR2_M3"
233,2.6835749858123,1,"AR2_M3"
234,-1.14013622104502,1,"AR2_M3"
235,-2.87654092728932,1,"AR2_M3"
236,1.34187574631025,1,"AR2_M3"
237,3.69373077359946,1,"AR2_M3"
238,0.714586965702341,1,"AR2_M3"
239,-3.56460191291749,1,"AR2_M3"
240,-1.36277340580964,1,"AR2_M3"
241,3.8689015977641,1,"AR2_M3"
242,1.93052793968649,1,"AR2_M3"
243,-3.11157149330103,1,"AR2_M3"
244,-0.69981812099587,1,"AR2_M3"
245,3.47188993460609,1,"AR2_M3"
246,0.0473954103374115,1,"AR2_M3"
247,-1.46293620687517,1,"AR2_M3"
248,0.0527618671380683,1,"AR2_M3"
249,2.10867421628206,1,"AR2_M3"
250,0.638468962460787,1,"AR2_M3"
251,-1.72829579091409,1,"AR2_M3"
252,0.109505307865757,1,"AR2_M3"
253,1.29109799446927,1,"AR2_M3"
254,0.513512304700305,1,"AR2_M3"
255,-1.7001072106267,1,"AR2_M3"
256,-0.920971268331321,1,"AR2_M3"
257,0.622101332814327,1,"AR2_M3"
258,0.62314307846838,1,"AR2_M3"
259,-0.145939876536186,1,"AR2_M3"
260,1.13245070390857,1,"AR2_M3"
261,1.01616669340959,1,"AR2_M3"
262,-1.65472921874506,1,"AR2_M3"
263,-1.56803900204317,1,"AR2_M3"
264,2.08772753697486,1,"AR2_M3"
265,0.823253332977748,1,"AR2_M3"
266,-2.33525158821319,1,"AR2_M3"
267,-1.71623964545173,1,"AR2_M3"
268,1.37266556276318,1,"AR2_M3"
269,0.193048700967283,1,"AR2_M3"
270,-2.55958461146412,1,"AR2_M3"
271,0.163985181675721,1,"AR2_M3"
272,1.77999738777268,1,"AR2_M3"
273,0.904611969910672,1,"AR2_M3"
274,-1.25886552252251,1,"AR2_M3"
275,-1.09405475636454,1,"AR2_M3"
276,-0.348514388556894,1,"AR2_M3"
277,0.188085678304218,1,"AR2_M3"
278,0.951218949668438,1,"AR2_M3"
279,-1.00191996357483,1,"AR2_M3"
280,-2.05165217834594,1,"AR2_M3"
281,0.686140450542036,1,"AR2_M3"
282,2.04250730613124,1,"AR2_M3"
283,-1.18933945425024,1,"AR2_M3"
284,-1.40610505946053,1,"AR2_M3"
285,1.21722145276468,1,"AR2_M3"
286,1.53507223234023,1,"AR2_M3"
287,0.517444655207205,1,"AR2_M3"
288,-0.946412327032075,1,"AR2_M3"
289,-0.537493819326879,1,"AR2_M3"
290,1.82032687338179,1,"AR2_M3"
291,0.817598773985476,1,"AR2_M3"
292,0.772268051859479,1,"AR2_M3"
293,-1.07514944051787,1,"AR2_M3"
294,-0.234795757500706,1,"AR2_M3"
295,-0.93971203198488,1,"AR2_M3"
296,0.905977816752299,1,"AR2_M3"
297,0.754919939573435,1,"AR2_M3"
298,-1.00093745693376,1,"AR2_M3"
299,-0.82024502600054,1,"AR2_M3"
300,-0.399161938171199,1,"AR2_M3"
301,1.2383242343023,1,"AR2_M3"
302,0.413483229280095,1,"AR2_M3"
303,-1.12063399025512,1,"AR2_M3"
304,0.13414962441825,1,"AR2_M3"
305,0.907011685390059,1,"AR2_M3"
306,0.0848878630370631,1,"AR2_M3"
307,-0.243412855148971,1,"AR2_M3"
308,-0.750878410109506,1,"AR2_M3"
309,-1.05983489317114,1,"AR2_M3"
310,0.0638187622575986,1,"AR2_M3"
311,2.11661818944863,1,"AR2_M3"
312,1.1508038022848,1,"AR2_M3"
313,-2.41312712223671,1,"AR2_M3"
314,-0.495034663071739,1,"AR2_M3"
315,2.07524150947771,1,"AR2_M3"
316,2.69249568291371,1,"AR2_M3"
317,-1.6437475894314,1,"AR2_M3"
318,-3.45711098390964,1,"AR2_M3"
319,-0.0817843094308812,1,"AR2_M3"
320,3.09297660468425,1,"AR2_M3"
321,1.08920868856445,1,"AR2_M3"
322,-2.97126944640379,1,"AR2_M3"
323,-1.41226500336701,1,"AR2_M3"
324,3.24039135642131,1,"AR2_M3"
325,0.326154573506816,1,"AR2_M3"
326,-2.32218975189509,1,"AR2_M3"
327,-0.547023950173939,1,"AR2_M3"
328,1.18355400963235,1,"AR2_M3"
329,0.97709724286702,1,"AR2_M3"
330,-0.761033265433191,1,"AR2_M3"
331,-1.12057508970781,1,"AR2_M3"
332,-0.29105073124584,1,"AR2_M3"
333,1.81506169220275,1,"AR2_M3"
334,1.43711346174141,1,"AR2_M3"
335,-1.75213798557058,1,"AR2_M3"
336,-0.29410800000638,1,"AR2_M3"
337,2.41534546823267,1,"AR2_M3"
338,0.718528233556809,1,"AR2_M3"
339,-1.68776200289081,1,"AR2_M3"
340,0.0233666610724688,1,"AR2_M3"
341,0.68517974693465,1,"AR2_M3"
342,-0.508069145429147,1,"AR2_M3"
343,-0.285067934055804,1,"AR2_M3"
344,0.61451177100909,1,"AR2_M3"
345,1.27263622653796,1,"AR2_M3"
346,-1.27092118641454,1,"AR2_M3"
347,-2.11800693842535,1,"AR2_M3"
348,2.09994471557412,1,"AR2_M3"
349,-0.0241497083550832,1,"AR2_M3"
350,-2.46511301481227,1,"AR2_M3"
351,0.894375232839226,1,"AR2_M3"
352,3.53511265237127,1,"AR2_M3"
353,-0.29449911249942,1,"AR2_M3"
354,-3.37818535645166,1,"AR2_M3"
355,-0.741483758444522,1,"AR2_M3"
356,2.63777890780702,1,"AR2_M3"
357,0.689678979143439,1,"AR2_M3"
358,-1.4453520101186,1,"AR2_M3"
359,-1.49216319039368,1,"AR2_M3"
360,1.47320387243693,1,"AR2_M3"
361,1.29810873324361,1,"AR2_M3"
362,0.303282507399592,1,"AR2_M3"
363,-0.500729194777681,1,"AR2_M3"
364,-0.309853809969426,1,"AR2_M3"
365,-0.275441024078823,1,"AR2_M3"
366,0.378345025518966,1,"AR2_M3"
367,-0.184190055829397,1,"AR2_M3"
368,0.960346099205323,1,"AR2_M3"
369,2.21973548190324,1,"AR2_M3"
370,3.21605632813644,1,"AR2_M3"
371,-0.545151083660689,1,"AR2_M3"
372,-3.72720657237346,1,"AR2_M3"
373,1.43870605564944,1,"AR2_M3"
374,3.43543929284741,1,"AR2_M3"
375,-1.43459960983861,1,"AR2_M3"
376,-1.99297242018123,1,"AR2_M3"
377,-0.123524571701414,1,"AR2_M3"
378,1.13360102018488,1,"AR2_M3"
379,-0.167232493246098,1,"AR2_M3"
380,-0.771367189470743,1,"AR2_M3"
381,-0.352203461578354,1,"AR2_M3"
382,1.08063398374577,1,"AR2_M3"
383,0.149596213872841,1,"AR2_M3"
384,0.366647546175409,1,"AR2_M3"
385,-0.964252557206806,1,"AR2_M3"
386,1.61788897657499,1,"AR2_M3"
387,0.363313106781759,1,"AR2_M3"
388,-2.26285433372993,1,"AR2_M3"
389,-0.498194694378965,1,"AR2_M3"
390,2.82476569304335,1,"AR2_M3"
391,1.18539082294181,1,"AR2_M3"
392,-1.4251052862879,1,"AR2_M3"
393,0.796614180981024,1,"AR2_M3"
394,1.5471711778419,1,"AR2_M3"
395,1.11593115449159,1,"AR2_M3"
396,0.443561380351915,1,"AR2_M3"
397,-0.563807579042775,1,"AR2_M3"
398,-0.212107774448128,1,"AR2_M3"
399,1.17380918689236,1,"AR2_M3"
400,0.223912259249925,1,"AR2_M3"
401,-1.09993308506775,1,"AR2_M3"
402,-0.0889328116374525,1,"AR2_M3"
403,0.635216096505308,1,"AR2_M3"
404,0.926591693183444,1,"AR2_M3"
405,-0.880405979891754,1,"AR2_M3"
406,0.329455523983696,1,"AR2_M3"
407,1.5362101935979,1,"AR2_M3"
408,-0.941846259101898,1,"AR2_M3"
409,-1.36728799485173,1,"AR2_M3"
410,2.9693051655864,1,"AR2_M3"
411,0.219406640775051,1,"AR2_M3"
412,-3.06523526464623,1,"AR2_M3"
413,0.0330652873094318,1,"AR2_M3"
414,0.873699855428834,1,"AR2_M3"
415,-0.750853289483598,1,"AR2_M3"
416,-0.0112900742883512,1,"AR2_M3"
417,1.19466505139816,1,"AR2_M3"
418,0.0196118712680722,1,"AR2_M3"
419,1.83414669453357,1,"AR2_M3"
420,0.439060426104255,1,"AR2_M3"
421,-2.24790569136147,1,"AR2_M3"
422,0.0634597560081216,1,"AR2_M3"
423,1.52423440680618,1,"AR2_M3"
424,0.520031996956841,1,"AR2_M3"
425,-0.859535423631454,1,"AR2_M3"
426,-0.397424505960197,1,"AR2_M3"
427,0.727268517295834,1,"AR2_M3"
428,0.974901547533446,1,"AR2_M3"
429,-1.04471658163089,1,"AR2_M3"
430,0.298519079962672,1,"AR2_M3"
431,0.43798229976184,1,"AR2_M3"
432,-0.313707335083591,1,"AR2_M3"
433,-1.69679630100509,1,"AR2_M3"
434,0.598738577376568,1,"AR2_M3"
435,1.96035750489774,1,"AR2_M3"
436,-1.97712129306555,1,"AR2_M3"
437,-1.59074890178882,1,"AR2_M3"
438,1.48889994971019,1,"AR2_M3"
439,-0.683215402510016,1,"AR2_M3"
440,-1.10530244193947,1,"AR2_M3"
441,0.0412614654272301,1,"AR2_M3"
442,0.0387887595815468,1,"AR2_M3"
443,-1.07453923683236,1,"AR2_M3"
444,2.1227762964794,1,"AR2_M3"
445,1.30257986871076,1,"AR2_M3"
446,-2.31830105667854,1,"AR2_M3"
447,-1.44183120366285,1,"AR2_M3"
448,3.17730726219981,1,"AR2_M3"
449,2.53162400705809,1,"AR2_M3"
450,-2.37962957678015,1,"AR2_M3"
451,-1.34282914282747,1,"AR2_M3"
452,2.07242241223992,1,"AR2_M3"
453,-0.0592198733489744,1,"AR2_M3"
454,-1.38754789185018,1,"AR2_M3"
455,0.610156123712274,1,"AR2_M3"
456,0.324192880412763,1,"AR2_M3"
457,-0.826659058238698,1,"AR2_M3"
458,-0.699339138286366,1,"AR2_M3"
459,1.15186940503613,1,"AR2_M3"
460,0.560806570158456,1,"AR2_M3"
461,-0.853627690053176,1,"AR2_M3"
462,-2.39562425881091,1,"AR2_M3"
463,-1.13028858156065,1,"AR2_M3"
464,0.400306753779947,1,"AR2_M3"
465,2.03924364828996,1,"AR2_M3"
466,-1.31012874888137,1,"AR2_M3"
467,-3.32843071107453,1,"AR2_M3"
468,1.71630238264292,1,"AR2_M3"
469,3.61315261883588,1,"AR2_M3"
470,-1.5495119198885,1,"AR2_M3"
471,-1.602926550544,1,"AR2_M3"
472,1.17809777527707,1,"AR2_M3"
473,3.4874048640344,1,"AR2_M3"
474,-1.44058252064531,1,"AR2_M3"
475,-3.02782347254189,1,"AR2_M3"
476,1.4395155082684,1,"AR2_M3"
477,1.71329803479835,1,"AR2_M3"
478,-0.0511484941559457,1,"AR2_M3"
479,-2.17138792117216,1,"AR2_M3"
480,-2.01420036163771,1,"AR2_M3"
481,2.22587260939617,1,"AR2_M3"
482,1.63870752242442,1,"AR2_M3"
483,-1.63899571881072,1,"AR2_M3"
484,-0.635207666571157,1,"AR2_M3"
485,1.24751715712035,1,"AR2_M3"
486,1.36767007762549,1,"AR2_M3"
487,-3.26025706940537,1,"AR2_M3"
488,-2.41393119007177,1,"AR2_M3"
489,1.56153139364066,1,"AR2_M3"
490,3.91162395459706,1,"AR2_M3"
491,-1.56495394445436,1,"AR2_M3"
492,-4.01171016298076,1,"AR2_M3"
493,1.23328108352696,1,"AR2_M3"
494,3.28840339507995,1,"AR2_M3"
495,-1.03548283320377,1,"AR2_M3"
496,-1.42199857943478,1,"AR2_M3"
497,1.10443357132762,1,"AR2_M3"
498,0.991289376706205,1,"AR2_M3"
499,0.00422391584321036,1,"AR2_M3"
500,0.392783941538311,1,"AR2_M3"
501,0.288657003482804,1,"AR2_M3"
502,-0.559361328373632,1,"AR2_M3"
503,-1.79772183675922,1,"AR2_M3"
504,0.0740426877523169,1,"AR2_M3"
505,-0.130257557709252,1,"AR2_M3"
506,0.136525632763755,1,"AR2_M3"
507,0.0228171537405292,1,"AR2_M3"
508,1.17101656262561,1,"AR2_M3"
509,0.303443317595007,1,"AR2_M3"
510,0.634914862582054,1,"AR2_M3"
511,-0.809854455060937,1,"AR2_M3"
512,0.0193577890054754,1,"AR2_M3"
513,1.57930015015636,1,"AR2_M3"
514,-2.15699500817417,1,"AR2_M3"
515,-1.89659656485034,1,"AR2_M3"
516,3.4140373113505,1,"AR2_M3"
517,0.303883008224975,1,"AR2_M3"
518,-2.84990313628853,1,"AR2_M3"
519,-0.607348101273532,1,"AR2_M3"
520,3.40318652258158,1,"AR2_M3"
521,0.247221329890209,1,"AR2_M3"
522,-3.18190947130102,1,"AR2_M3"
523,-0.218392225415437,1,"AR2_M3"
524,2.003072121977,1,"AR2_M3"
525,1.63202635250828,1,"AR2_M3"
526,-0.884271644700305,1,"AR2_M3"
527,-0.750404902396547,1,"AR2_M3"
528,0.395144671561057,1,"AR2_M3"
529,-1.22552156479106,1,"AR2_M3"
530,-0.966406808118488,1,"AR2_M3"
531,1.97211444499741,1,"AR2_M3"
532,1.20646805604745,1,"AR2_M3"
533,-1.51344749493732,1,"AR2_M3"
534,-1.07961155255404,1,"AR2_M3"
535,0.412693858123222,1,"AR2_M3"
536,0.931714486369791,1,"AR2_M3"
537,-0.315861855972636,1,"AR2_M3"
538,-2.91769325270709,1,"AR2_M3"
539,0.491640412799688,1,"AR2_M3"
540,2.08209756864365,1,"AR2_M3"
541,-0.675603394159825,1,"AR2_M3"
542,-1.01143028983872,1,"AR2_M3"
543,0.0696074837324334,1,"AR2_M3"
544,0.831797136251101,1,"AR2_M3"
545,-0.571385042713758,1,"AR2_M3"
546,-0.181973966053113,1,"AR2_M3"
547,-0.327907324483886,1,"AR2_M3"
548,0.64550578582793,1,"AR2_M3"
549,-0.431744512189697,1,"AR2_M3"
550,-1.07334509786158,1,"AR2_M3"
551,0.906124018097334,1,"AR2_M3"
552,1.42388342537158,1,"AR2_M3"
553,0.256041501547005,1,"AR2_M3"
554,0.123338439019113,1,"AR2_M3"
555,-1.08482562039224,1,"AR2_M3"
556,-1.13502825984236,1,"AR2_M3"
557,-1.72234522544707,1,"AR2_M3"
558,0.706412642360883,1,"AR2_M3"
559,0.992978691483544,1,"AR2_M3"
560,0.235877146014538,1,"AR2_M3"
561,-0.976393275422374,1,"AR2_M3"
562,-1.19053951161513,1,"AR2_M3"
563,1.63130019842254,1,"AR2_M3"
564,2.43804137038958,1,"AR2_M3"
565,0.110544778703541,1,"AR2_M3"
566,-2.8422357372555,1,"AR2_M3"
567,-2.20426269550554,1,"AR2_M3"
568,4.01105004387356,1,"AR2_M3"
569,2.11099212863334,1,"AR2_M3"
570,-2.4036968287533,1,"AR2_M3"
571,-1.46487604775318,1,"AR2_M3"
572,0.728072581587937,1,"AR2_M3"
573,0.87893742478966,1,"AR2_M3"
574,1.11767146782858,1,"AR2_M3"
575,-1.2589070910638,1,"AR2_M3"
576,-2.52187487315654,1,"AR2_M3"
577,1.09769969105691,1,"AR2_M3"
578,1.29086269400514,1,"AR2_M3"
579,-2.17868113108879,1,"AR2_M3"
580,-2.55562601520202,1,"AR2_M3"
581,2.3845501095426,1,"AR2_M3"
582,2.36784038024396,1,"AR2_M3"
583,-2.72772131594246,1,"AR2_M3"
584,-3.13520189247535,1,"AR2_M3"
585,1.82563608221364,1,"AR2_M3"
586,3.47631162963944,1,"AR2_M3"
587,-3.3385091295891,1,"AR2_M3"
588,-3.42207500511075,1,"AR2_M3"
589,4.60572297927488,1,"AR2_M3"
590,2.94866371336531,1,"AR2_M3"
591,-3.1340115955199,1,"AR2_M3"
592,-3.05972532713721,1,"AR2_M3"
593,3.36107191335857,1,"AR2_M3"
594,1.857817233141,1,"AR2_M3"
595,-0.880441120930056,1,"AR2_M3"
596,-1.93202151471535,1,"AR2_M3"
597,-0.979689454126147,1,"AR2_M3"
598,1.10941958102268,1,"AR2_M3"
599,-0.0723312612774473,1,"AR2_M3"
600,1.24270091379335,1,"AR2_M3"
601,0.682541903341254,1,"AR2_M3"
602,-2.88732254295052,1,"AR2_M3"
603,-0.84235055346029,1,"AR2_M3"
604,1.42982348494513,1,"AR2_M3"
605,-0.273290637480621,1,"AR2_M3"
606,-1.20284952753592,1,"AR2_M3"
607,0.786950644908296,1,"AR2_M3"
608,2.97055714888912,1,"AR2_M3"
609,-1.17860338437655,1,"AR2_M3"
610,-2.86642172547776,1,"AR2_M3"
611,0.936811783291253,1,"AR2_M3"
612,1.12563427569268,1,"AR2_M3"
613,0.281861969154245,1,"AR2_M3"
614,-0.676563941752827,1,"AR2_M3"
615,-0.984161125849481,1,"AR2_M3"
616,1.27615190611224,1,"AR2_M3"
617,-0.401908729919958,1,"AR2_M3"
618,-2.55090732404183,1,"AR2_M3"
619,0.287352945429383,1,"AR2_M3"
620,1.73605451848658,1,"AR2_M3"
621,1.39186159778509,1,"AR2_M3"
622,-0.239141400545329,1,"AR2_M3"
623,-2.42437566272755,1,"AR2_M3"
624,0.518256403729383,1,"AR2_M3"
625,2.52019711313846,1,"AR2_M3"
626,0.648595176825062,1,"AR2_M3"
627,-3.29866356389106,1,"AR2_M3"
628,0.830160265957911,1,"AR2_M3"
629,0.957558645354262,1,"AR2_M3"
630,-1.19466989739676,1,"AR2_M3"
631,-2.02230778421619,1,"AR2_M3"
632,-0.489062576963611,1,"AR2_M3"
633,1.8933742359147,1,"AR2_M3"
634,0.69130604980558,1,"AR2_M3"
635,1.32644642050618,1,"AR2_M3"
636,-0.413205385534233,1,"AR2_M3"
637,-1.91888479331992,1,"AR2_M3"
638,2.90344492512949,1,"AR2_M3"
639,-0.3855054902633,1,"AR2_M3"
640,-2.32624754065588,1,"AR2_M3"
641,-0.314743949100555,1,"AR2_M3"
642,2.01517101162516,1,"AR2_M3"
643,0.0424537885489689,1,"AR2_M3"
644,0.0529751387412982,1,"AR2_M3"
645,1.27769920263884,1,"AR2_M3"
646,-0.928354000145079,1,"AR2_M3"
647,-0.395380954661056,1,"AR2_M3"
648,0.980265038537811,1,"AR2_M3"
