"Time","Value","Replicate","Model"
250,0.509586963594456,1,"AR2_M1"
251,0.318431698023903,1,"AR2_M1"
252,0.155602961610339,1,"AR2_M1"
253,0.267008371742407,1,"AR2_M1"
254,0.309541676683872,1,"AR2_M1"
255,-0.0589155077072155,1,"AR2_M1"
256,0.596699214170082,1,"AR2_M1"
257,-0.428903241031513,1,"AR2_M1"
258,2.77457667362908,1,"AR2_M1"
259,0.596344255056309,1,"AR2_M1"
260,2.59969313680523,1,"AR2_M1"
261,0.58371911533059,1,"AR2_M1"
262,1.59504359193177,1,"AR2_M1"
263,-0.500514704611915,1,"AR2_M1"
264,2.38295982307087,1,"AR2_M1"
265,0.584891076087148,1,"AR2_M1"
266,2.03663193196257,1,"AR2_M1"
267,0.751964396498558,1,"AR2_M1"
268,1.265440194066,1,"AR2_M1"
269,-1.21004179635488,1,"AR2_M1"
270,0.123525404606605,1,"AR2_M1"
271,-1.35972605478953,1,"AR2_M1"
272,0.0841293098561608,1,"AR2_M1"
273,-1.43094473848611,1,"AR2_M1"
274,1.25157289902735,1,"AR2_M1"
275,0.186076620926928,1,"AR2_M1"
276,-0.130804349499179,1,"AR2_M1"
277,0.198402276680135,1,"AR2_M1"
278,0.175528572749553,1,"AR2_M1"
279,0.230704082674546,1,"AR2_M1"
280,0.0308913848802586,1,"AR2_M1"
281,-0.17265863716035,1,"AR2_M1"
282,0.954367969477398,1,"AR2_M1"
283,0.0569294298132113,1,"AR2_M1"
284,-1.19830363493046,1,"AR2_M1"
285,-0.144688410185916,1,"AR2_M1"
286,-2.45634324639217,1,"AR2_M1"
287,-0.0193188489076317,1,"AR2_M1"
288,-3.7339132222845,1,"AR2_M1"
289,0.514348924570558,1,"AR2_M1"
290,-3.00002886393714,1,"AR2_M1"
291,1.8514214375225,1,"AR2_M1"
292,-2.06434285396624,1,"AR2_M1"
293,1.76471834190832,1,"AR2_M1"
294,-1.44005127954568,1,"AR2_M1"
295,0.555931523153978,1,"AR2_M1"
296,-2.19149375879074,1,"AR2_M1"
297,-0.95360421281213,1,"AR2_M1"
298,-1.59627085168552,1,"AR2_M1"
299,-1.11534032700487,1,"AR2_M1"
300,-1.54813808889763,1,"AR2_M1"
301,-3.65358695057558,1,"AR2_M1"
302,-0.946896649540965,1,"AR2_M1"
303,-2.50135302908859,1,"AR2_M1"
304,-2.51920471345444,1,"AR2_M1"
305,-0.63566100324492,1,"AR2_M1"
306,-1.09377318240564,1,"AR2_M1"
307,-0.835138429520667,1,"AR2_M1"
308,-2.68960356967331,1,"AR2_M1"
309,-1.33099635000529,1,"AR2_M1"
310,-2.66589163386738,1,"AR2_M1"
311,-2.98304699684227,1,"AR2_M1"
312,-3.09337894552139,1,"AR2_M1"
313,-1.08029544995845,1,"AR2_M1"
314,-1.98463390524672,1,"AR2_M1"
315,-1.64714939911352,1,"AR2_M1"
316,-2.5046860982566,1,"AR2_M1"
317,-2.44157118256601,1,"AR2_M1"
318,-1.83384234010269,1,"AR2_M1"
319,-2.61347505299277,1,"AR2_M1"
320,-4.40285552597725,1,"AR2_M1"
321,-2.32527558423542,1,"AR2_M1"
322,-3.63419477269484,1,"AR2_M1"
323,-3.24040487633518,1,"AR2_M1"
324,-3.50629141441524,1,"AR2_M1"
325,-3.23376550789893,1,"AR2_M1"
326,-3.20886948012918,1,"AR2_M1"
327,-5.212368053884,1,"AR2_M1"
328,-3.70587291381543,1,"AR2_M1"
329,-5.04343905653676,1,"AR2_M1"
330,-2.06403226586314,1,"AR2_M1"
331,-4.31576634824838,1,"AR2_M1"
332,-2.7439757626924,1,"AR2_M1"
333,-3.63324426425234,1,"AR2_M1"
334,-3.08859628803303,1,"AR2_M1"
335,-4.72575720259902,1,"AR2_M1"
336,-3.92305560014755,1,"AR2_M1"
337,-6.45320402791322,1,"AR2_M1"
338,-5.04440253094298,1,"AR2_M1"
339,-4.40632393659499,1,"AR2_M1"
340,-4.90955179582219,1,"AR2_M1"
341,-3.46001959335529,1,"AR2_M1"
342,-3.95673564841699,1,"AR2_M1"
343,-2.88899308006549,1,"AR2_M1"
344,-3.70117501561931,1,"AR2_M1"
345,-3.12209838052778,1,"AR2_M1"
346,-5.16252019108984,1,"AR2_M1"
347,-4.40069241332966,1,"AR2_M1"
348,-5.57435249745357,1,"AR2_M1"
349,-5.58823771688354,1,"AR2_M1"
350,-5.5477419979782,1,"AR2_M1"
351,-6.01250028416878,1,"AR2_M1"
352,-5.13854049241688,1,"AR2_M1"
353,-5.96554731327756,1,"AR2_M1"
354,-2.80640387138959,1,"AR2_M1"
355,-5.05827237696277,1,"AR2_M1"
356,-4.50043422282953,1,"AR2_M1"
357,-4.50008214224395,1,"AR2_M1"
358,-3.98905210923344,1,"AR2_M1"
359,-3.45883768883062,1,"AR2_M1"
360,-3.19523038994312,1,"AR2_M1"
361,-2.47697831829991,1,"AR2_M1"
362,-3.1304578610806,1,"AR2_M1"
363,-5.35272171011407,1,"AR2_M1"
364,-3.16256672963819,1,"AR2_M1"
365,-6.45413964235064,1,"AR2_M1"
366,-3.09268660532757,1,"AR2_M1"
367,-5.24274494365337,1,"AR2_M1"
368,-4.97399546188589,1,"AR2_M1"
369,-2.97230939564538,1,"AR2_M1"
370,-3.39276109609741,1,"AR2_M1"
371,-4.22292683670305,1,"AR2_M1"
372,-1.66315279110667,1,"AR2_M1"
373,-3.71666462218752,1,"AR2_M1"
374,0.137256304179818,1,"AR2_M1"
375,-1.54494185944477,1,"AR2_M1"
376,-0.886613596536815,1,"AR2_M1"
377,-1.78672268050097,1,"AR2_M1"
378,-0.088852841873012,1,"AR2_M1"
379,-2.7033550061151,1,"AR2_M1"
380,-1.9546445545114,1,"AR2_M1"
381,-3.04614138688479,1,"AR2_M1"
382,-1.3308790468226,1,"AR2_M1"
383,-2.07637062805779,1,"AR2_M1"
384,-1.95824522301803,1,"AR2_M1"
385,-0.993014532470945,1,"AR2_M1"
386,-2.26651475952591,1,"AR2_M1"
387,-0.569013652046184,1,"AR2_M1"
388,0.00104006716956695,1,"AR2_M1"
389,0.169829737286104,1,"AR2_M1"
390,1.45843860311629,1,"AR2_M1"
391,0.501037350658811,1,"AR2_M1"
392,2.21211174459904,1,"AR2_M1"
393,0.164831595566102,1,"AR2_M1"
394,2.27264292767641,1,"AR2_M1"
395,2.31033763250096,1,"AR2_M1"
396,2.5451237259728,1,"AR2_M1"
397,1.89724381585214,1,"AR2_M1"
398,1.43752957520133,1,"AR2_M1"
399,-0.242324129935755,1,"AR2_M1"
400,0.833999983876464,1,"AR2_M1"
401,-2.1497177279154,1,"AR2_M1"
402,-0.119377268352401,1,"AR2_M1"
403,-1.57042694346315,1,"AR2_M1"
404,1.15103494358515,1,"AR2_M1"
405,-1.446677524702,1,"AR2_M1"
406,0.976385293738955,1,"AR2_M1"
407,-3.27500341935143,1,"AR2_M1"
408,0.927430700879682,1,"AR2_M1"
409,-3.01420764865233,1,"AR2_M1"
410,-0.0938424943008231,1,"AR2_M1"
411,-1.10012591171069,1,"AR2_M1"
412,1.37077961736722,1,"AR2_M1"
413,1.88684345504839,1,"AR2_M1"
414,1.04795849915193,1,"AR2_M1"
415,0.391594805851167,1,"AR2_M1"
416,2.24525782204487,1,"AR2_M1"
417,0.421693514395698,1,"AR2_M1"
418,1.64600209490188,1,"AR2_M1"
419,0.218598943852274,1,"AR2_M1"
420,2.4195401839185,1,"AR2_M1"
421,0.454897237548225,1,"AR2_M1"
422,1.8162057134659,1,"AR2_M1"
423,0.750491851717169,1,"AR2_M1"
424,3.11002203764816,1,"AR2_M1"
425,0.591658080966435,1,"AR2_M1"
426,1.25382214096993,1,"AR2_M1"
427,0.974464949955577,1,"AR2_M1"
428,0.13690075084934,1,"AR2_M1"
429,1.67148765140764,1,"AR2_M1"
430,0.541707575285138,1,"AR2_M1"
431,0.358483632914819,1,"AR2_M1"
432,-0.571757032813972,1,"AR2_M1"
433,-0.745366622004162,1,"AR2_M1"
434,0.904913375300734,1,"AR2_M1"
435,1.28565297519497,1,"AR2_M1"
436,2.0700711627473,1,"AR2_M1"
437,1.50809007916232,1,"AR2_M1"
438,1.22338178377229,1,"AR2_M1"
439,0.0566538462814925,1,"AR2_M1"
440,1.46309374795788,1,"AR2_M1"
441,1.03249895671797,1,"AR2_M1"
442,1.70783526955284,1,"AR2_M1"
443,0.0184794162031591,1,"AR2_M1"
444,-0.383644352057016,1,"AR2_M1"
445,1.82117682286713,1,"AR2_M1"
446,-0.411909201225013,1,"AR2_M1"
447,0.567749916976339,1,"AR2_M1"
448,0.960148633764738,1,"AR2_M1"
449,1.06410986099904,1,"AR2_M1"
450,-0.896079405959681,1,"AR2_M1"
451,1.04162738223812,1,"AR2_M1"
452,-1.57734703564236,1,"AR2_M1"
453,0.606207202974491,1,"AR2_M1"
454,-0.0940801226164758,1,"AR2_M1"
455,2.20574366396062,1,"AR2_M1"
456,0.270567388386988,1,"AR2_M1"
457,3.96691329913116,1,"AR2_M1"
458,1.65054044477775,1,"AR2_M1"
459,3.94996194529476,1,"AR2_M1"
460,-0.544896387862002,1,"AR2_M1"
461,4.11799718107671,1,"AR2_M1"
462,-0.867367295341684,1,"AR2_M1"
463,5.18889230324906,1,"AR2_M1"
464,-1.65951226862731,1,"AR2_M1"
465,4.03856887471019,1,"AR2_M1"
466,-0.657496221759281,1,"AR2_M1"
467,1.98319737821524,1,"AR2_M1"
468,-1.74700615698597,1,"AR2_M1"
469,1.0652642675819,1,"AR2_M1"
470,-0.754072012312452,1,"AR2_M1"
471,0.755584723042501,1,"AR2_M1"
472,1.3613665943159,1,"AR2_M1"
473,1.29483078434905,1,"AR2_M1"
474,1.94578829311114,1,"AR2_M1"
475,0.605688168043542,1,"AR2_M1"
476,3.1852148081305,1,"AR2_M1"
477,0.858661118361645,1,"AR2_M1"
478,2.1334156608119,1,"AR2_M1"
479,1.44610876169805,1,"AR2_M1"
480,2.60924670977973,1,"AR2_M1"
481,1.97793847526817,1,"AR2_M1"
482,3.84605950473653,1,"AR2_M1"
483,1.45116385681491,1,"AR2_M1"
484,4.15388862815819,1,"AR2_M1"
485,2.19587856983057,1,"AR2_M1"
486,2.23646704853035,1,"AR2_M1"
487,2.49031936587884,1,"AR2_M1"
488,2.81998554483053,1,"AR2_M1"
489,1.71226959614712,1,"AR2_M1"
490,0.48169634954364,1,"AR2_M1"
491,2.14458295760689,1,"AR2_M1"
492,-0.553362462232737,1,"AR2_M1"
493,0.797639244497435,1,"AR2_M1"
494,0.583758264851986,1,"AR2_M1"
495,0.838455425596988,1,"AR2_M1"
496,0.761285333781066,1,"AR2_M1"
497,-0.0525822381354952,1,"AR2_M1"
498,0.990580487428184,1,"AR2_M1"
499,0.0222736338151642,1,"AR2_M1"
500,0.7857597883441,1,"AR2_M1"
501,-1.63597273713075,1,"AR2_M1"
502,2.09050504758549,1,"AR2_M1"
503,-0.546970594813032,1,"AR2_M1"
504,0.970165752440542,1,"AR2_M1"
505,-2.94602617671525,1,"AR2_M1"
506,-0.61575438390161,1,"AR2_M1"
507,-0.994209522968116,1,"AR2_M1"
508,0.2742825359818,1,"AR2_M1"
509,-1.16637711791496,1,"AR2_M1"
510,1.08027091803277,1,"AR2_M1"
511,0.534344045264516,1,"AR2_M1"
512,0.350105902657809,1,"AR2_M1"
513,-0.796524210379986,1,"AR2_M1"
514,1.11076882448181,1,"AR2_M1"
515,1.00474208354916,1,"AR2_M1"
516,0.903829797632833,1,"AR2_M1"
517,0.526488397151932,1,"AR2_M1"
518,0.418418522288644,1,"AR2_M1"
519,1.763253093973,1,"AR2_M1"
520,-0.766791031676347,1,"AR2_M1"
521,1.30921569663031,1,"AR2_M1"
522,0.209277854039131,1,"AR2_M1"
523,-0.332266297848107,1,"AR2_M1"
524,-0.0289929916856725,1,"AR2_M1"
525,-1.24305179456544,1,"AR2_M1"
526,-1.1006065484493,1,"AR2_M1"
527,-0.749472005420854,1,"AR2_M1"
528,0.696030326232469,1,"AR2_M1"
529,-0.838582269495592,1,"AR2_M1"
530,2.29046237986267,1,"AR2_M1"
531,0.448038007304303,1,"AR2_M1"
532,2.55437316989357,1,"AR2_M1"
533,-0.699998121577986,1,"AR2_M1"
534,0.341674730377798,1,"AR2_M1"
535,-1.84083738124676,1,"AR2_M1"
536,0.154533595321295,1,"AR2_M1"
537,-0.0700233843130771,1,"AR2_M1"
538,-1.00946898489822,1,"AR2_M1"
539,-1.71982583281253,1,"AR2_M1"
540,-1.11979612076695,1,"AR2_M1"
541,-2.64547505100224,1,"AR2_M1"
542,-1.21011988957487,1,"AR2_M1"
543,-1.25378819733821,1,"AR2_M1"
544,-2.18000458854447,1,"AR2_M1"
545,-3.06640723199776,1,"AR2_M1"
546,-2.0663646579959,1,"AR2_M1"
547,-0.841176384457855,1,"AR2_M1"
548,-2.23498224719416,1,"AR2_M1"
549,-1.68196362708479,1,"AR2_M1"
550,-1.71021256297504,1,"AR2_M1"
551,-2.3178729100453,1,"AR2_M1"
552,-1.71274974300044,1,"AR2_M1"
553,-2.99582114734041,1,"AR2_M1"
554,-2.43266082381995,1,"AR2_M1"
555,-1.72980819940529,1,"AR2_M1"
556,-0.941598435452657,1,"AR2_M1"
557,-1.594211023075,1,"AR2_M1"
558,-1.45018638991708,1,"AR2_M1"
559,-0.301516418038579,1,"AR2_M1"
560,-0.340042274653089,1,"AR2_M1"
561,1.49872756054514,1,"AR2_M1"
562,0.309177048578654,1,"AR2_M1"
563,-0.30904321685254,1,"AR2_M1"
564,0.769111712140747,1,"AR2_M1"
565,-0.324228432319093,1,"AR2_M1"
566,-0.433299427926324,1,"AR2_M1"
567,-0.839963803599522,1,"AR2_M1"
568,-0.347469855438759,1,"AR2_M1"
569,-3.19722602985462,1,"AR2_M1"
570,-1.49542681461894,1,"AR2_M1"
571,-2.8689986280437,1,"AR2_M1"
572,-1.87962584692751,1,"AR2_M1"
573,-1.27652652453492,1,"AR2_M1"
574,-1.85928174914985,1,"AR2_M1"
575,-1.47424620461477,1,"AR2_M1"
576,-3.59823288445592,1,"AR2_M1"
577,-1.97116454525445,1,"AR2_M1"
578,-3.52212657082151,1,"AR2_M1"
579,0.523290299124592,1,"AR2_M1"
580,-1.44430226578935,1,"AR2_M1"
581,-0.684988473012664,1,"AR2_M1"
582,-2.87871008383137,1,"AR2_M1"
583,-2.45556617181458,1,"AR2_M1"
584,-3.17773872367287,1,"AR2_M1"
585,-2.80696031596243,1,"AR2_M1"
586,-2.4087565036164,1,"AR2_M1"
587,-1.7725657233847,1,"AR2_M1"
588,-1.45102324180275,1,"AR2_M1"
589,-1.09723520070156,1,"AR2_M1"
590,0.312369065653668,1,"AR2_M1"
591,-0.0216296427083013,1,"AR2_M1"
592,1.31511744587819,1,"AR2_M1"
593,-1.12033182625778,1,"AR2_M1"
594,-0.0324663787580806,1,"AR2_M1"
595,-0.339376077429538,1,"AR2_M1"
596,0.364476823791874,1,"AR2_M1"
597,1.56425651151354,1,"AR2_M1"
598,1.66802222302526,1,"AR2_M1"
599,1.80756259070639,1,"AR2_M1"
600,-0.0821376503131097,1,"AR2_M1"
601,0.891070600481368,1,"AR2_M1"
602,-1.12336333071103,1,"AR2_M1"
603,1.28136338036541,1,"AR2_M1"
604,-0.0260815053047884,1,"AR2_M1"
605,1.28234198514403,1,"AR2_M1"
606,0.766766760234625,1,"AR2_M1"
607,1.47189662023308,1,"AR2_M1"
608,0.436416320514422,1,"AR2_M1"
609,1.20775042860459,1,"AR2_M1"
610,1.55582163518399,1,"AR2_M1"
611,1.49402771420289,1,"AR2_M1"
612,0.338599727416348,1,"AR2_M1"
613,-0.125988962190333,1,"AR2_M1"
614,-0.205672883239765,1,"AR2_M1"
615,-0.397394452877966,1,"AR2_M1"
616,-2.36371376747021,1,"AR2_M1"
617,1.47656786544126,1,"AR2_M1"
618,-2.77310659947242,1,"AR2_M1"
619,-0.82916720979878,1,"AR2_M1"
620,-2.35255979345775,1,"AR2_M1"
621,-0.571837360610739,1,"AR2_M1"
622,-3.82056968020678,1,"AR2_M1"
623,-1.95701762163116,1,"AR2_M1"
624,-1.48572302611908,1,"AR2_M1"
625,-1.57279821112283,1,"AR2_M1"
626,-1.86248451002428,1,"AR2_M1"
627,-0.480523399200064,1,"AR2_M1"
628,-2.23385766258279,1,"AR2_M1"
629,-0.279123970083462,1,"AR2_M1"
630,-0.988190135618014,1,"AR2_M1"
631,0.761604822273226,1,"AR2_M1"
632,-0.634055420550942,1,"AR2_M1"
633,0.0516025166190039,1,"AR2_M1"
634,-0.487086451961916,1,"AR2_M1"
635,-1.04382771534835,1,"AR2_M1"
636,-1.22416250656751,1,"AR2_M1"
637,-1.76288865732037,1,"AR2_M1"
638,-2.76781945957648,1,"AR2_M1"
639,-1.27624935927939,1,"AR2_M1"
640,-1.43758874948218,1,"AR2_M1"
641,-0.738347864996872,1,"AR2_M1"
642,-0.027476833527277,1,"AR2_M1"
643,-1.5976160574991,1,"AR2_M1"
644,1.97650444029815,1,"AR2_M1"
645,-0.162761456052525,1,"AR2_M1"
646,0.919111992682053,1,"AR2_M1"
647,-1.30432526345248,1,"AR2_M1"
