"Index","Value","Model","Iteration"
76,5.30257754999752,"ARMA11_M1",1
77,6.0546192634933,"ARMA11_M1",1
78,4.27146595527282,"ARMA11_M1",1
79,2.7371288288603,"ARMA11_M1",1
80,1.61777015926693,"ARMA11_M1",1
81,1.05567184185525,"ARMA11_M1",1
82,1.80009154122895,"ARMA11_M1",1
83,0.350408573001959,"ARMA11_M1",1
84,-0.182473992503885,"ARMA11_M1",1
85,1.2930828338522,"ARMA11_M1",1
86,1.30430295078661,"ARMA11_M1",1
87,1.89246107209993,"ARMA11_M1",1
88,2.63799116230284,"ARMA11_M1",1
89,0.504122122538635,"ARMA11_M1",1
90,-2.27231964604165,"ARMA11_M1",1
91,-2.769904500836,"ARMA11_M1",1
92,-1.25279237080748,"ARMA11_M1",1
93,2.09576611255949,"ARMA11_M1",1
94,5.4925704284678,"ARMA11_M1",1
95,5.3194668877788,"ARMA11_M1",1
96,3.59558730257875,"ARMA11_M1",1
97,1.71524611123488,"ARMA11_M1",1
98,1.09935171136889,"ARMA11_M1",1
99,1.57232729073267,"ARMA11_M1",1
100,3.09725594593865,"ARMA11_M1",1
101,5.17503042454935,"ARMA11_M1",1
102,6.80041892010145,"ARMA11_M1",1
103,7.90669059000146,"ARMA11_M1",1
104,7.52648824556877,"ARMA11_M1",1
105,6.77916191186969,"ARMA11_M1",1
106,6.3420442855777,"ARMA11_M1",1
107,5.31246359778082,"ARMA11_M1",1
108,2.85476706872536,"ARMA11_M1",1
109,0.77251455402387,"ARMA11_M1",1
110,0.517993365706455,"ARMA11_M1",1
111,-0.486130745962444,"ARMA11_M1",1
112,-1.46596783209054,"ARMA11_M1",1
113,-1.4856862659356,"ARMA11_M1",1
114,-2.07898842692226,"ARMA11_M1",1
115,-3.69711827102208,"ARMA11_M1",1
116,-3.59780284642944,"ARMA11_M1",1
117,-3.41928690675214,"ARMA11_M1",1
118,-5.55460313285717,"ARMA11_M1",1
119,-5.36961014373876,"ARMA11_M1",1
120,-2.28717019261485,"ARMA11_M1",1
121,0.10416332590071,"ARMA11_M1",1
122,1.74107551762123,"ARMA11_M1",1
123,3.02163678397774,"ARMA11_M1",1
124,3.05407487921837,"ARMA11_M1",1
125,-0.30065616021548,"ARMA11_M1",1
126,-2.58216634359409,"ARMA11_M1",1
127,-2.09911693152806,"ARMA11_M1",1
128,-3.59631623967773,"ARMA11_M1",1
129,-3.04505379721533,"ARMA11_M1",1
130,-1.26721120679349,"ARMA11_M1",1
131,-1.84902287119194,"ARMA11_M1",1
132,-2.70128569384275,"ARMA11_M1",1
133,-4.34995403144764,"ARMA11_M1",1
134,-5.95475396828208,"ARMA11_M1",1
135,-4.88568590213332,"ARMA11_M1",1
136,-4.13188638868204,"ARMA11_M1",1
137,-3.98623034603721,"ARMA11_M1",1
138,-3.04515013424921,"ARMA11_M1",1
139,-2.86089688712152,"ARMA11_M1",1
140,-3.67078656650538,"ARMA11_M1",1
141,-1.45142389865822,"ARMA11_M1",1
142,-0.354935608384398,"ARMA11_M1",1
143,-1.92548498079243,"ARMA11_M1",1
144,-2.82719231432624,"ARMA11_M1",1
145,-1.94181237412109,"ARMA11_M1",1
146,-1.22871951545955,"ARMA11_M1",1
147,-0.22185082800508,"ARMA11_M1",1
148,0.848359174202638,"ARMA11_M1",1
149,0.36878688956627,"ARMA11_M1",1
150,-0.496901814657029,"ARMA11_M1",1
151,0.167164573957924,"ARMA11_M1",1
152,1.76239808322318,"ARMA11_M1",1
153,2.30472163329984,"ARMA11_M1",1
154,1.25851571065485,"ARMA11_M1",1
155,2.10554973285407,"ARMA11_M1",1
156,2.95367748053176,"ARMA11_M1",1
157,2.55291309781897,"ARMA11_M1",1
158,1.92174976394665,"ARMA11_M1",1
159,0.725645647109173,"ARMA11_M1",1
160,-0.109332513702849,"ARMA11_M1",1
161,0.276158300356557,"ARMA11_M1",1
162,0.946913414573967,"ARMA11_M1",1
163,-0.163013000220115,"ARMA11_M1",1
164,-2.38132110563431,"ARMA11_M1",1
165,-3.41083747816564,"ARMA11_M1",1
166,-3.97695218753812,"ARMA11_M1",1
167,-4.3895195203386,"ARMA11_M1",1
168,-4.81906113609655,"ARMA11_M1",1
169,-3.76769758491889,"ARMA11_M1",1
170,-2.62156501704732,"ARMA11_M1",1
171,-4.08919630020007,"ARMA11_M1",1
172,-5.17150353017435,"ARMA11_M1",1
173,-3.43362180240427,"ARMA11_M1",1
174,-1.75405190873152,"ARMA11_M1",1
175,-0.632728491313617,"ARMA11_M1",1
176,0.111343140251785,"ARMA11_M1",1
177,0.422043414400473,"ARMA11_M1",1
178,-0.303650419471233,"ARMA11_M1",1
179,-1.43978130904821,"ARMA11_M1",1
180,-1.68484354967582,"ARMA11_M1",1
181,-3.07590236753756,"ARMA11_M1",1
182,-5.67108574483323,"ARMA11_M1",1
183,-6.16655177333366,"ARMA11_M1",1
184,-5.39008678760959,"ARMA11_M1",1
185,-5.64139389455539,"ARMA11_M1",1
186,-4.99835881580379,"ARMA11_M1",1
187,-3.10154514145864,"ARMA11_M1",1
188,-2.45388621544115,"ARMA11_M1",1
189,-1.39331635886427,"ARMA11_M1",1
190,-0.648334557017997,"ARMA11_M1",1
191,-1.41461132805153,"ARMA11_M1",1
192,-2.51507147451274,"ARMA11_M1",1
193,-3.60440615953822,"ARMA11_M1",1
194,-3.82379061353881,"ARMA11_M1",1
195,-3.07595012454561,"ARMA11_M1",1
196,-2.18315480448082,"ARMA11_M1",1
197,-3.14288425226071,"ARMA11_M1",1
198,-3.42692500544808,"ARMA11_M1",1
199,-3.58918608413539,"ARMA11_M1",1
200,-2.747217359333,"ARMA11_M1",1
201,-1.32906444251004,"ARMA11_M1",1
202,0.231720546035322,"ARMA11_M1",1
203,1.24695081350002,"ARMA11_M1",1
204,0.480768483317268,"ARMA11_M1",1
205,1.54954554577426,"ARMA11_M1",1
206,2.56069181271929,"ARMA11_M1",1
207,2.49404521070828,"ARMA11_M1",1
208,2.6272864717551,"ARMA11_M1",1
209,0.799723442006834,"ARMA11_M1",1
210,0.718194991457581,"ARMA11_M1",1
211,1.68242298690317,"ARMA11_M1",1
212,1.34682307656128,"ARMA11_M1",1
213,0.178549302843178,"ARMA11_M1",1
214,0.092560143759346,"ARMA11_M1",1
215,0.693426545038464,"ARMA11_M1",1
216,0.0156372035305972,"ARMA11_M1",1
217,1.2967424469692,"ARMA11_M1",1
218,2.2137437559078,"ARMA11_M1",1
219,0.450631720327894,"ARMA11_M1",1
220,0.185877570418631,"ARMA11_M1",1
221,0.351044266918005,"ARMA11_M1",1
222,-0.298769433946351,"ARMA11_M1",1
223,-1.37403633529006,"ARMA11_M1",1
224,-3.03180360582127,"ARMA11_M1",1
225,-4.47617088112184,"ARMA11_M1",1
226,-2.69993600258169,"ARMA11_M1",1
227,-0.730581778810799,"ARMA11_M1",1
228,-0.527287371388797,"ARMA11_M1",1
229,-1.22060543800023,"ARMA11_M1",1
230,-2.4070058366175,"ARMA11_M1",1
231,-3.56238493940642,"ARMA11_M1",1
232,-4.1910268236581,"ARMA11_M1",1
233,-5.16996726244627,"ARMA11_M1",1
234,-5.60583274258654,"ARMA11_M1",1
235,-5.01892462559037,"ARMA11_M1",1
236,-4.79229621675017,"ARMA11_M1",1
237,-4.43036681604573,"ARMA11_M1",1
238,-4.06864506699691,"ARMA11_M1",1
239,-3.56228873328969,"ARMA11_M1",1
240,-1.67305260632259,"ARMA11_M1",1
241,0.370089703086207,"ARMA11_M1",1
242,0.22946108941042,"ARMA11_M1",1
243,0.51415247234765,"ARMA11_M1",1
244,1.60483504107932,"ARMA11_M1",1
245,2.27471473122684,"ARMA11_M1",1
246,2.6277075638509,"ARMA11_M1",1
247,2.81331356583452,"ARMA11_M1",1
248,1.48293440630482,"ARMA11_M1",1
249,1.08371788374957,"ARMA11_M1",1
250,2.81217842305857,"ARMA11_M1",1
251,3.24409956497707,"ARMA11_M1",1
252,3.20186210028849,"ARMA11_M1",1
253,3.29063509842043,"ARMA11_M1",1
254,1.83990767659202,"ARMA11_M1",1
255,1.66385224856364,"ARMA11_M1",1
256,1.31027514960786,"ARMA11_M1",1
257,0.49969591388545,"ARMA11_M1",1
258,-0.52943482885348,"ARMA11_M1",1
259,-1.11316005546248,"ARMA11_M1",1
260,-0.685871040023325,"ARMA11_M1",1
261,-0.479790364250415,"ARMA11_M1",1
262,-0.0233496146972655,"ARMA11_M1",1
263,1.50578854531883,"ARMA11_M1",1
264,3.01881080449441,"ARMA11_M1",1
265,3.33436621574785,"ARMA11_M1",1
266,2.22739628387009,"ARMA11_M1",1
267,3.36933935680286,"ARMA11_M1",1
268,4.8119140661997,"ARMA11_M1",1
269,4.42876986339178,"ARMA11_M1",1
270,2.05696848615126,"ARMA11_M1",1
271,1.63425691887895,"ARMA11_M1",1
272,1.28270534518709,"ARMA11_M1",1
273,1.17578979728297,"ARMA11_M1",1
274,2.43848918900871,"ARMA11_M1",1
275,3.45060159409013,"ARMA11_M1",1
276,3.30091626543881,"ARMA11_M1",1
277,2.7420096358341,"ARMA11_M1",1
278,2.37623888867209,"ARMA11_M1",1
279,3.10492813418898,"ARMA11_M1",1
280,2.4521470037264,"ARMA11_M1",1
281,1.20645059622783,"ARMA11_M1",1
282,1.51054249700939,"ARMA11_M1",1
283,1.32782425822647,"ARMA11_M1",1
284,1.24316951496472,"ARMA11_M1",1
285,1.37311892779409,"ARMA11_M1",1
286,1.92624757579758,"ARMA11_M1",1
287,3.00063027127357,"ARMA11_M1",1
288,4.47563376285806,"ARMA11_M1",1
289,5.11432128452353,"ARMA11_M1",1
290,3.27059401123715,"ARMA11_M1",1
291,0.661581114628911,"ARMA11_M1",1
292,1.73000971363401,"ARMA11_M1",1
293,3.1145204010896,"ARMA11_M1",1
294,3.89667546482947,"ARMA11_M1",1
295,3.56959944654381,"ARMA11_M1",1
296,1.29139502979946,"ARMA11_M1",1
297,0.9523529811025,"ARMA11_M1",1
298,-0.656209320654799,"ARMA11_M1",1
299,-0.062285497235421,"ARMA11_M1",1
300,2.61222593689875,"ARMA11_M1",1
301,2.93371412216388,"ARMA11_M1",1
302,2.2994437245578,"ARMA11_M1",1
303,2.66264492355015,"ARMA11_M1",1
304,1.38973132879034,"ARMA11_M1",1
305,1.4544049568918,"ARMA11_M1",1
306,1.92111512028878,"ARMA11_M1",1
307,1.85151311494381,"ARMA11_M1",1
308,1.60913141311027,"ARMA11_M1",1
309,-0.0525736159406547,"ARMA11_M1",1
310,-1.07512290198468,"ARMA11_M1",1
311,-2.06621035809703,"ARMA11_M1",1
312,-1.29526857340056,"ARMA11_M1",1
313,-0.363430390995025,"ARMA11_M1",1
314,1.13743907394976,"ARMA11_M1",1
315,2.79633419076965,"ARMA11_M1",1
316,1.83069449257242,"ARMA11_M1",1
317,2.01666900147308,"ARMA11_M1",1
318,1.61664980832105,"ARMA11_M1",1
319,-0.163022298250338,"ARMA11_M1",1
320,-2.0562452868678,"ARMA11_M1",1
321,-1.91213839055958,"ARMA11_M1",1
322,0.473338354941404,"ARMA11_M1",1
323,0.235977967237959,"ARMA11_M1",1
324,0.663992342837611,"ARMA11_M1",1
325,2.5511314076355,"ARMA11_M1",1
326,1.86032620373134,"ARMA11_M1",1
327,-0.0781443337350205,"ARMA11_M1",1
328,-0.80281918488236,"ARMA11_M1",1
329,-0.304658031050074,"ARMA11_M1",1
330,0.875815939672987,"ARMA11_M1",1
331,1.18375392625964,"ARMA11_M1",1
332,-0.0810649577072888,"ARMA11_M1",1
333,-1.06135390302094,"ARMA11_M1",1
334,-1.0795082285086,"ARMA11_M1",1
335,-0.707885938855719,"ARMA11_M1",1
336,-0.743098347677015,"ARMA11_M1",1
337,-0.482302352763529,"ARMA11_M1",1
338,-0.543316699618607,"ARMA11_M1",1
339,1.55230166167509,"ARMA11_M1",1
340,3.77593661097561,"ARMA11_M1",1
341,3.87075400559172,"ARMA11_M1",1
342,3.19959549999546,"ARMA11_M1",1
343,1.8939330890349,"ARMA11_M1",1
344,-0.0463141480780231,"ARMA11_M1",1
345,0.218329616668577,"ARMA11_M1",1
346,1.84725168679377,"ARMA11_M1",1
347,2.14718180130785,"ARMA11_M1",1
348,1.85555375619659,"ARMA11_M1",1
349,1.10969188774943,"ARMA11_M1",1
350,-1.40165325568391,"ARMA11_M1",1
351,-3.4396710419261,"ARMA11_M1",1
352,-3.77004004851574,"ARMA11_M1",1
353,-3.21798657369579,"ARMA11_M1",1
354,-2.82894081127686,"ARMA11_M1",1
355,-1.21705018454253,"ARMA11_M1",1
356,1.29392611417188,"ARMA11_M1",1
357,0.849010657974212,"ARMA11_M1",1
358,-0.178706323383123,"ARMA11_M1",1
359,0.167463897885193,"ARMA11_M1",1
360,0.396665982108344,"ARMA11_M1",1
361,0.228274427344223,"ARMA11_M1",1
362,-0.283773005182106,"ARMA11_M1",1
363,0.431653487713131,"ARMA11_M1",1
364,1.20247891299564,"ARMA11_M1",1
365,-0.92581218902219,"ARMA11_M1",1
366,-2.38504410455615,"ARMA11_M1",1
367,-3.44758805350888,"ARMA11_M1",1
368,-3.60258943687016,"ARMA11_M1",1
369,-4.37532532667187,"ARMA11_M1",1
370,-4.01059032763638,"ARMA11_M1",1
371,-2.55024917993561,"ARMA11_M1",1
372,-0.351720702542006,"ARMA11_M1",1
373,1.26111767880543,"ARMA11_M1",1
374,1.61934009507627,"ARMA11_M1",1
375,1.72243562732706,"ARMA11_M1",1
376,0.694071414992726,"ARMA11_M1",1
377,-1.10925917340991,"ARMA11_M1",1
378,-2.94264410415984,"ARMA11_M1",1
379,-3.04519075106457,"ARMA11_M1",1
380,-2.42715481113565,"ARMA11_M1",1
381,-2.25557512102654,"ARMA11_M1",1
382,-4.53863087678213,"ARMA11_M1",1
383,-5.05913288885654,"ARMA11_M1",1
384,-3.00552210145151,"ARMA11_M1",1
385,-3.50300481501323,"ARMA11_M1",1
386,-2.39430363336944,"ARMA11_M1",1
387,0.363587295083966,"ARMA11_M1",1
388,0.861762878328927,"ARMA11_M1",1
389,-1.21544672508093,"ARMA11_M1",1
390,-2.75113957412355,"ARMA11_M1",1
391,-2.89716100196418,"ARMA11_M1",1
392,-4.27427686952521,"ARMA11_M1",1
393,-5.40311103712447,"ARMA11_M1",1
394,-3.23689753862668,"ARMA11_M1",1
395,-0.699035201081102,"ARMA11_M1",1
396,-0.665198772553973,"ARMA11_M1",1
397,-1.75198277108871,"ARMA11_M1",1
398,-2.87678049763881,"ARMA11_M1",1
399,-2.58606718411148,"ARMA11_M1",1
400,-2.21443669481152,"ARMA11_M1",1
401,-4.82745060278879,"ARMA11_M1",1
402,-5.79571779035118,"ARMA11_M1",1
403,-4.35132501716522,"ARMA11_M1",1
404,-4.40133118020113,"ARMA11_M1",1
405,-4.60937199812864,"ARMA11_M1",1
406,-4.19822615079286,"ARMA11_M1",1
407,-3.6716906907528,"ARMA11_M1",1
408,-5.30618909039985,"ARMA11_M1",1
409,-6.7060667562851,"ARMA11_M1",1
410,-6.36184314653505,"ARMA11_M1",1
411,-4.08683040402358,"ARMA11_M1",1
412,-2.22006822297722,"ARMA11_M1",1
413,-2.49691739470494,"ARMA11_M1",1
414,-2.43270617728999,"ARMA11_M1",1
415,-2.40124308079339,"ARMA11_M1",1
416,-3.85536962819166,"ARMA11_M1",1
417,-5.27214028192963,"ARMA11_M1",1
418,-7.28168721093193,"ARMA11_M1",1
419,-8.91022158143457,"ARMA11_M1",1
420,-6.87600784474466,"ARMA11_M1",1
421,-4.92566002214012,"ARMA11_M1",1
422,-3.73125118413582,"ARMA11_M1",1
423,-2.22329741133003,"ARMA11_M1",1
424,-1.25041557154255,"ARMA11_M1",1
425,-1.02746271854487,"ARMA11_M1",1
426,-1.46026634085269,"ARMA11_M1",1
427,-3.41021254515452,"ARMA11_M1",1
428,-5.62642799835535,"ARMA11_M1",1
429,-6.61481885377178,"ARMA11_M1",1
430,-7.60551730209087,"ARMA11_M1",1
431,-7.82204889917924,"ARMA11_M1",1
432,-7.66832401286911,"ARMA11_M1",1
433,-7.02346480460404,"ARMA11_M1",1
434,-6.33974237287804,"ARMA11_M1",1
435,-3.68416507379143,"ARMA11_M1",1
436,-1.43173959513757,"ARMA11_M1",1
437,-2.89903087549305,"ARMA11_M1",1
438,-3.72223262920249,"ARMA11_M1",1
439,-2.91921927482004,"ARMA11_M1",1
440,-1.74619939736448,"ARMA11_M1",1
441,-0.622957862854577,"ARMA11_M1",1
442,0.384764634536591,"ARMA11_M1",1
443,0.468927887740276,"ARMA11_M1",1
444,-2.94421153301075,"ARMA11_M1",1
445,-4.92477211166377,"ARMA11_M1",1
446,-5.89386590643643,"ARMA11_M1",1
447,-6.11687646356755,"ARMA11_M1",1
448,-4.59744114599971,"ARMA11_M1",1
449,-5.46965625545034,"ARMA11_M1",1
450,-4.23689624550116,"ARMA11_M1",1
451,-1.13042189905237,"ARMA11_M1",1
452,-1.70320775943823,"ARMA11_M1",1
453,-1.09386000657063,"ARMA11_M1",1
454,0.131583136582336,"ARMA11_M1",1
455,1.80710520957825,"ARMA11_M1",1
456,4.331904374977,"ARMA11_M1",1
457,3.75533041235522,"ARMA11_M1",1
458,1.86861693344375,"ARMA11_M1",1
459,1.92431758352836,"ARMA11_M1",1
460,0.913650732020888,"ARMA11_M1",1
461,-1.89437945680639,"ARMA11_M1",1
462,-3.49407791630787,"ARMA11_M1",1
463,-2.80820593880455,"ARMA11_M1",1
464,-1.32297377653133,"ARMA11_M1",1
465,-1.34937963507339,"ARMA11_M1",1
466,-0.76432115398496,"ARMA11_M1",1
467,-0.520948857230688,"ARMA11_M1",1
468,-0.445203338192901,"ARMA11_M1",1
469,1.87663012934712,"ARMA11_M1",1
470,3.62316334767972,"ARMA11_M1",1
471,4.83910357556068,"ARMA11_M1",1
472,5.24311142148846,"ARMA11_M1",1
473,5.36521002464553,"ARMA11_M1",1
474,4.63116426192767,"ARMA11_M1",1
475,3.82563421444603,"ARMA11_M1",1
476,5.40089173278972,"ARMA11_M1",1
477,6.3776554574377,"ARMA11_M1",1
478,5.29336619966951,"ARMA11_M1",1
479,3.28196824237676,"ARMA11_M1",1
480,0.0910674240341143,"ARMA11_M1",1
481,-1.74203503617382,"ARMA11_M1",1
482,-3.66631946192631,"ARMA11_M1",1
483,-5.13606779008663,"ARMA11_M1",1
484,-4.40485365249453,"ARMA11_M1",1
485,-1.99127549681871,"ARMA11_M1",1
486,-0.775596299654249,"ARMA11_M1",1
487,-0.664603519814365,"ARMA11_M1",1
488,-2.58680267174239,"ARMA11_M1",1
489,-3.36785927274123,"ARMA11_M1",1
490,-2.80217715519321,"ARMA11_M1",1
491,-3.16566640090123,"ARMA11_M1",1
492,-1.6394016961912,"ARMA11_M1",1
493,1.300844412339,"ARMA11_M1",1
494,4.91523471573458,"ARMA11_M1",1
495,5.79873121048515,"ARMA11_M1",1
496,3.22642952808803,"ARMA11_M1",1
497,2.97073451812645,"ARMA11_M1",1
498,3.35466473572201,"ARMA11_M1",1
499,2.39847178441224,"ARMA11_M1",1
500,1.48152253903645,"ARMA11_M1",1
501,2.03941178311735,"ARMA11_M1",1
502,2.53429638145785,"ARMA11_M1",1
503,1.8929721990022,"ARMA11_M1",1
504,1.58739832359478,"ARMA11_M1",1
505,3.01588973284515,"ARMA11_M1",1
506,3.35858080746697,"ARMA11_M1",1
507,1.13771326539065,"ARMA11_M1",1
508,0.251237845601761,"ARMA11_M1",1
509,-0.462008163572403,"ARMA11_M1",1
510,-0.262263680037402,"ARMA11_M1",1
511,0.757807758521578,"ARMA11_M1",1
512,-0.214600471350626,"ARMA11_M1",1
513,-2.03895363000591,"ARMA11_M1",1
514,-3.4389178941262,"ARMA11_M1",1
515,-2.09426091159233,"ARMA11_M1",1
516,1.26553073699622,"ARMA11_M1",1
517,3.66316370279877,"ARMA11_M1",1
518,4.17715167696041,"ARMA11_M1",1
519,2.97628565341184,"ARMA11_M1",1
520,0.642084803830452,"ARMA11_M1",1
521,-0.0253343369642188,"ARMA11_M1",1
522,1.20357738437513,"ARMA11_M1",1
523,2.06966548693244,"ARMA11_M1",1
524,1.02471741383125,"ARMA11_M1",1
525,-1.71462919915581,"ARMA11_M1",1
526,-0.928354041670033,"ARMA11_M1",1
527,0.446011544886101,"ARMA11_M1",1
528,-0.72088050677887,"ARMA11_M1",1
529,-0.0222038993318693,"ARMA11_M1",1
530,1.48245274701369,"ARMA11_M1",1
531,-0.173531050227228,"ARMA11_M1",1
532,-1.27536484540402,"ARMA11_M1",1
533,-1.76098017819376,"ARMA11_M1",1
534,-2.24986114108553,"ARMA11_M1",1
535,-0.748200126669871,"ARMA11_M1",1
536,2.01736724098676,"ARMA11_M1",1
537,3.12329964394765,"ARMA11_M1",1
538,4.77410704034937,"ARMA11_M1",1
539,6.59689013973371,"ARMA11_M1",1
540,6.71880553662306,"ARMA11_M1",1
541,3.60382130029442,"ARMA11_M1",1
542,2.0873143532917,"ARMA11_M1",1
543,1.63661539037528,"ARMA11_M1",1
544,2.61592367769428,"ARMA11_M1",1
545,2.19321630981405,"ARMA11_M1",1
546,0.620373176681825,"ARMA11_M1",1
547,0.805280254195947,"ARMA11_M1",1
548,-0.324678531482999,"ARMA11_M1",1
549,-2.62459822208806,"ARMA11_M1",1
550,-3.5817347308822,"ARMA11_M1",1
551,-2.60565571362098,"ARMA11_M1",1
552,-1.67613887147405,"ARMA11_M1",1
553,0.531179042848957,"ARMA11_M1",1
554,2.49042216625191,"ARMA11_M1",1
555,3.1629307494118,"ARMA11_M1",1
556,2.48735886216144,"ARMA11_M1",1
557,3.05809821556894,"ARMA11_M1",1
558,3.7564799610387,"ARMA11_M1",1
559,2.54903295379331,"ARMA11_M1",1
560,2.18456682593926,"ARMA11_M1",1
561,2.94222740645385,"ARMA11_M1",1
562,3.52023136406316,"ARMA11_M1",1
563,4.82515481658187,"ARMA11_M1",1
564,4.59302561090097,"ARMA11_M1",1
565,4.19371082830962,"ARMA11_M1",1
566,4.72006699516049,"ARMA11_M1",1
567,2.96546878239939,"ARMA11_M1",1
568,1.83735946229745,"ARMA11_M1",1
569,2.65964338338541,"ARMA11_M1",1
570,2.19115423120402,"ARMA11_M1",1
571,-0.642183221803487,"ARMA11_M1",1
572,-1.34356416845636,"ARMA11_M1",1
573,-1.64675105580556,"ARMA11_M1",1
574,-3.10263399011192,"ARMA11_M1",1
575,-2.22557558219295,"ARMA11_M1",1
576,-0.881144814089769,"ARMA11_M1",1
577,-0.380908109120964,"ARMA11_M1",1
578,-0.935855055816141,"ARMA11_M1",1
579,-1.00145369002899,"ARMA11_M1",1
580,-0.526433221068943,"ARMA11_M1",1
581,-0.457853441370525,"ARMA11_M1",1
582,-2.10579594809769,"ARMA11_M1",1
583,-1.4450363662687,"ARMA11_M1",1
584,0.697123589616693,"ARMA11_M1",1
585,0.352363317653224,"ARMA11_M1",1
586,-2.84160860290354,"ARMA11_M1",1
587,-5.45494427139245,"ARMA11_M1",1
588,-3.81759605486573,"ARMA11_M1",1
589,-1.04842036305729,"ARMA11_M1",1
590,-0.544128447264562,"ARMA11_M1",1
591,0.223429640716254,"ARMA11_M1",1
592,2.32014844119727,"ARMA11_M1",1
593,2.37610843489753,"ARMA11_M1",1
594,0.187840522024757,"ARMA11_M1",1
595,0.0534009115274678,"ARMA11_M1",1
596,2.3018745173418,"ARMA11_M1",1
597,2.98094779908988,"ARMA11_M1",1
598,1.94886241357519,"ARMA11_M1",1
599,0.907645175766795,"ARMA11_M1",1
600,1.74050134020977,"ARMA11_M1",1
601,1.15472633248133,"ARMA11_M1",1
602,-0.123207536519039,"ARMA11_M1",1
603,0.573456940197586,"ARMA11_M1",1
604,-0.38836980062446,"ARMA11_M1",1
605,-1.59433779807675,"ARMA11_M1",1
606,-2.38036061168553,"ARMA11_M1",1
607,-3.63686703068735,"ARMA11_M1",1
608,-3.31694911998882,"ARMA11_M1",1
609,-0.71807246239592,"ARMA11_M1",1
610,0.438104544728303,"ARMA11_M1",1
611,1.92109382338318,"ARMA11_M1",1
612,3.88072972028206,"ARMA11_M1",1
613,4.49366930943025,"ARMA11_M1",1
614,2.82282917535181,"ARMA11_M1",1
615,-0.424653328626436,"ARMA11_M1",1
616,-2.96018821462671,"ARMA11_M1",1
617,-3.35487810817535,"ARMA11_M1",1
618,-1.2444872860731,"ARMA11_M1",1
619,-1.01192882266066,"ARMA11_M1",1
620,-3.27327810317994,"ARMA11_M1",1
